seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
5631,Luke,Nelson,24,Hutev Highway,Cobifmum,IA,34753,$6757.12,GREEN,12/16/1994
5632,Trevor,Martin,59,Zeon Key,Macome,AK,66732,$6104.43,BLUE,10/30/1943
5633,Ricardo,Houston,26,Gigu Point,Zutebma,NJ,64574,$6079.74,YELLOW,06/17/1993
5634,Roy,Harrington,46,Dilgo Junction,Wacirjur,VA,11221,$5594.11,GREEN,11/13/1982
5635,Edgar,Evans,34,Bikpoz Mill,Zauldu,ME,65945,$5226.46,BLUE,11/09/2060
5636,Clara,Cox,30,Lomrat Junction,Utejillom,AL,06283,$2445.29,BLUE,07/15/2023
5637,Helen,Vargas,56,Cipgat Lane,Makpoov,NC,00032,$7714.05,WHITE,01/08/2015
5638,Austin,Armstrong,39,Dogve Ridge,Zidegfe,SD,02086,$6355.74,YELLOW,11/27/1998
5639,Tillie,Rios,50,Utizop River,Riwopef,NC,77959,$5990.78,YELLOW,06/05/2063
5640,Ray,Chambers,46,Zocuv Road,Guzouko,KY,61729,$2095.73,GREEN,04/19/1900
5641,Lucille,Lawson,51,Teviti Highway,Zigwunoh,HI,72845,$7968.16,BLUE,03/09/1906
5642,Nelle,Stephens,62,Gejoru Manor,Caglinudu,WY,84734,$7661.59,RED,11/08/1965
5643,Matilda,McDonald,20,Ezonov Avenue,Nadamom,MN,35827,$7612.06,YELLOW,09/20/1955
5644,Isabelle,Willis,41,Ciazo Park,Tomvikud,DC,82577,$1491.88,BLUE,05/10/2057
5645,Jacob,McKenzie,52,Lovap Place,Hijwophok,LA,21693,$8311.54,YELLOW,06/28/1950
5646,Inez,Duncan,65,Cunul Square,Viwdaiju,AK,24981,$7555.27,YELLOW,06/08/2053
5647,Maggie,Gill,54,Zusde Key,Vemfemfa,ND,58685,$7117.78,WHITE,03/06/1918
5648,Ricardo,Howell,56,Owvis Terrace,Gafawero,NY,98891,$3663.33,WHITE,03/09/2027
5649,Richard,Bailey,59,Golcas Parkway,Bucbibi,VA,77288,$6266.21,BLUE,01/02/2045
5650,Matthew,Leonard,64,Gepfaw Highway,Navescej,IN,69163,$701.88,GREEN,12/29/2045
5651,Lettie,Harper,23,Sijwot Path,Ododoznej,IL,52354,$9589.60,GREEN,05/29/2058
5652,Lulu,Craig,51,Ehoma Way,Rumbozjol,IL,36385,$1095.03,GREEN,07/23/1944
5653,Lora,Lawson,41,Duja Highway,Muzihofo,SD,08085,$1108.36,YELLOW,10/17/1979
5654,Steve,Cain,22,Jacoh Way,Wofgoeh,MA,26967,$3061.59,GREEN,04/23/1913
5655,Leonard,Powell,33,Siho Boulevard,Dogutsi,MA,36729,$7160.72,GREEN,04/15/1942
5656,Isabella,Harper,41,Jowzis Key,Macvobut,CT,77669,$6658.80,RED,08/21/2031
5657,Billy,Hanson,41,Ofibu Manor,Gorekrok,MT,47024,$7004.70,GREEN,07/06/2023
5658,Brian,Rogers,37,Wifen Place,Sameuwo,PA,75019,$9598.74,GREEN,05/06/2048
5659,Craig,Klein,31,Fobi Point,Davadhiv,MD,40566,$5995.88,RED,03/09/1981
5660,Cameron,Cortez,43,Itiuno Parkway,Timvifge,OR,31518,$3998.07,GREEN,10/06/2022
5661,Celia,Murphy,47,Uluhe Circle,Buenle,AZ,45513,$6184.47,YELLOW,02/17/1915
5662,Vincent,Francis,26,Gagej Park,Puvereog,VA,69135,$5991.06,YELLOW,10/27/2027
5663,Roxie,Wilson,62,Favjoh Turnpike,Cusatoc,AR,69037,$384.81,YELLOW,02/20/1975
5664,Louisa,Williams,20,Vanlaf View,Sivfuke,VA,23799,$8379.04,GREEN,11/06/1908
5665,Della,Moss,30,Leag Avenue,Zebdevpa,MO,33356,$6131.37,BLUE,06/12/2028
5666,Christine,Huff,56,Gulho Parkway,Wuzwanga,NM,88889,$1323.63,YELLOW,08/10/1914
5667,Benjamin,Little,57,Pimoh Terrace,Lievuib,GA,22042,$2214.49,BLUE,04/12/1977
5668,Craig,Pittman,26,Gubne Street,Ucjios,WI,66540,$8281.23,BLUE,12/19/1914
5669,Benjamin,Carlson,42,Fojsej Plaza,Nuzhiebe,MO,89514,$5491.50,WHITE,06/28/1976
5670,Ralph,Mullins,46,Fowa Junction,Lavebpi,DC,64312,$4723.44,WHITE,11/22/1984
5671,Maud,Huff,61,Puglul Pass,Pedajabu,OR,31022,$9335.34,RED,03/15/1947
5672,Alex,Lyons,54,Talem Trail,Limesej,NE,66577,$4211.70,WHITE,01/04/2041
5673,Victor,Cobb,31,Okija Ridge,Erafegaz,OK,54309,$3724.82,GREEN,05/07/1927
5674,Dorothy,Garcia,28,Tuwe Trail,Ejevetkih,NJ,68842,$8665.96,GREEN,05/17/1998
5675,Eric,Burgess,43,Tuzja Turnpike,Cohbejot,AR,88272,$2045.35,RED,09/20/1956
5676,Ina,Castro,31,Uboza Mill,Focupvu,ND,07413,$4106.00,YELLOW,07/31/1936
5677,Mamie,Greer,43,Rovna Turnpike,Teloeze,MA,05355,$6367.39,RED,03/14/1974
5678,Nathaniel,Chapman,55,Gacec Road,Jadwograg,NH,88528,$4887.28,YELLOW,06/19/2010
5679,Albert,Bryan,59,Guzzav Key,Lufnelo,VT,14538,$4804.76,YELLOW,07/05/1972
5680,Melvin,Moss,30,Mariv Key,Nijhokez,SC,01750,$1926.83,YELLOW,09/22/1981
5681,Mabelle,McGuire,55,Vifal Junction,Padroel,WV,27168,$1757.14,WHITE,12/17/1953
5682,Maud,Hubbard,26,Waer View,Uwcotu,CA,02872,$4778.29,RED,11/24/1934
5683,Bertie,Dennis,51,Omfen Point,Jibnajha,WV,79028,$5584.95,YELLOW,01/27/1956
5684,Jessie,Hernandez,39,Gilik View,Hesopewa,MS,52310,$7656.58,BLUE,06/30/2034
5685,Alvin,Murphy,26,Girhec Grove,Vobusaz,AR,85337,$925.23,GREEN,08/14/1975
5686,Winifred,Mack,56,Etgur Ridge,Zaskuzzup,NY,82372,$3457.93,YELLOW,01/04/2050
5687,Emma,Mullins,47,Upudic Ridge,Cuhvizva,MD,88554,$3370.00,BLUE,05/12/1999
5688,Rodney,Hopkins,24,Fobe Ridge,Becihzok,OR,14489,$4220.09,BLUE,10/04/1924
5689,Caroline,Mann,45,Evtop Parkway,Lawudri,VA,46215,$8770.30,GREEN,02/20/1911
5690,Myrtle,Walton,57,Kowi Pike,Wegjevi,PA,80315,$8374.55,RED,12/27/2006
5691,Beulah,Roberts,30,Natfo Grove,Ahloswi,MT,75021,$6802.00,BLUE,02/07/1937
5692,Sophie,Greer,40,Wipij Heights,Vibacfel,WY,66648,$3195.49,BLUE,01/07/2048
5693,Augusta,Griffith,39,Fezib Avenue,Pununec,UT,77529,$7214.83,GREEN,12/16/2006
5694,Emma,Simon,32,Rowna Terrace,Nadnevsed,NC,71399,$5920.49,RED,06/28/2048
5695,Warren,Warner,22,Atinut Lane,Peruat,MS,63289,$7520.51,YELLOW,05/07/1975
5696,Danny,Powers,61,Iren Path,Bohinowuf,KY,64492,$1129.60,WHITE,10/18/1978
5697,Gavin,Ramirez,25,Gifa Trail,Omwokwiz,ME,65580,$8415.20,WHITE,05/07/2067
5698,Dennis,Floyd,64,Meltep Pass,Uhcudto,NC,59794,$8357.78,BLUE,04/05/1927
5699,Cole,Barber,25,Omned Street,Repsaah,VT,84294,$2192.37,GREEN,05/07/2036
5700,Caleb,Hernandez,24,Mekber Square,Koibucu,TX,97766,$6655.90,GREEN,11/18/1986
5701,Jack,Tran,47,Sufvu Glen,Uhvokor,UT,20941,$866.48,GREEN,10/03/1954
5702,Annie,White,63,Gifo Road,Efdiruz,KY,66620,$839.55,WHITE,02/11/1992
5703,Dustin,Hoffman,34,Wino Manor,Pabtoki,ME,69328,$8180.51,YELLOW,05/21/1992
5704,Dennis,Gordon,50,Avap Road,Acoohihe,CT,05527,$2264.65,WHITE,02/22/1985
5705,Luella,Cooper,63,Deamo View,Punogut,ME,58287,$5431.16,YELLOW,10/02/2024
5706,Barbara,Saunders,29,Izugi Loop,Zarlopcu,KS,10045,$5009.60,BLUE,01/02/1927
5707,Cole,Pena,53,Hanud Grove,Civforomi,IL,25458,$5504.87,YELLOW,12/11/1995
5708,Juan,Wolfe,47,Huju Drive,Bagocipa,OH,18355,$9330.92,GREEN,04/02/2000
5709,Maud,Singleton,38,Hiwcow Square,Sibokvo,VT,76194,$7984.93,RED,09/18/1966
5710,Louisa,Shelton,40,Uleawi Trail,Hovirha,ID,63441,$8802.53,WHITE,03/10/1978
5711,Erik,Holmes,64,Ukra River,Vegoptu,WY,04440,$6634.55,BLUE,07/14/2052
5712,Bruce,Morrison,35,Wizuc Extension,Gabzebjin,NV,21824,$3131.23,RED,05/05/2040
5713,Ricky,Crawford,29,Cottu Key,Dubehza,MN,49674,$7253.28,GREEN,09/24/2007
5714,Nora,Grant,43,Paswoh View,Zopozifo,UT,66442,$2059.19,BLUE,01/03/1974
5715,Juan,Soto,25,Fido Lane,Amkewni,FL,34556,$8278.78,YELLOW,07/25/2036
5716,Jon,Lowe,36,Hohbu Loop,Defsoeje,WI,02548,$8650.36,RED,09/05/1947
5717,Mollie,Hall,51,Nehe Manor,Udiucfut,AL,40654,$1656.86,YELLOW,06/07/1959
5718,John,Shaw,23,Gedu Center,Ahjijvuz,MT,46581,$1957.16,YELLOW,09/17/2066
5719,Ada,Hart,33,Afkis Place,Kuhdepseb,AZ,51064,$6179.90,WHITE,05/30/2002
5720,Randy,Thornton,25,Mejcu Center,Ufikatkev,WV,72759,$5080.50,RED,03/17/1996
5721,Stanley,McKenzie,37,Aswez Point,Ripamo,KS,13987,$542.95,WHITE,02/24/1982
5722,Calvin,Guerrero,63,Uweha View,Ecgivpam,MT,86458,$1742.32,WHITE,07/23/2053
5723,Maurice,Knight,55,Adugov View,Cafecer,IA,86903,$5644.71,RED,01/30/1921
5724,Elsie,Perez,49,Vurjo Parkway,Hepevuj,NC,13835,$2863.63,RED,05/12/1964
5725,Lawrence,Lucas,51,Iwla Grove,Lovtimo,NM,00656,$6244.87,YELLOW,03/25/1943
5726,Nina,Martinez,35,Jizron Boulevard,Susloneha,DE,57360,$5098.85,YELLOW,01/16/2044
5727,Hallie,Barber,44,Giphu Street,Zeafezid,SC,60356,$3416.55,BLUE,01/14/1966
5728,Leila,Barker,31,Baced Loop,Jeibru,MT,02093,$8429.12,BLUE,09/14/1954
5729,Alice,Jennings,54,Wahsuv Way,Pirkagvez,WA,01256,$5339.59,BLUE,10/18/2026
5730,Lela,Fowler,36,Lovuf Plaza,Docdelvim,FL,85670,$1162.62,RED,02/05/1987
5731,Leroy,Briggs,52,Utkus Highway,Sekezgip,AZ,29636,$9838.21,WHITE,08/24/2037
5732,Jeremiah,Soto,56,Biar Street,Zumowrat,TN,71158,$3913.62,YELLOW,08/16/1943
5733,Vernon,Perez,31,Egpe Pike,Abtohis,MS,57940,$2468.27,YELLOW,09/01/2045
5734,Eula,Murphy,65,Kehejo Park,Hoddosuk,AK,17144,$7603.52,RED,01/02/2031
5735,Darrell,Cross,24,Ihcat Junction,Cawdiga,ID,82196,$2101.13,YELLOW,05/18/1978
5736,John,Wells,53,Loran Boulevard,Buzakko,NC,52460,$4879.11,RED,06/21/2009
5737,Mittie,Leonard,49,Bopev Square,Faapihu,CA,40240,$7610.60,WHITE,02/13/2048
5738,Antonio,Rios,34,Rotfow Drive,Zuksokto,OH,65628,$7288.55,BLUE,05/11/1960
5739,Ella,Underwood,37,Zeane Avenue,Abvelu,TX,74728,$2565.71,RED,06/20/1987
5740,Roxie,Lopez,20,Fari Highway,Peohafa,UT,82757,$4217.21,BLUE,12/11/2025
5741,Sadie,Hunt,48,Kalo Junction,Kacabpo,OK,05194,$2697.21,GREEN,11/24/2065
5742,Larry,Harrington,43,Bizo Street,Gimizor,NY,54354,$7291.06,WHITE,02/14/2009
5743,Lena,Wilkerson,33,Debog Plaza,Kakjiga,MI,77660,$4240.65,YELLOW,06/01/1991
5744,Darrell,Hale,60,Ipbez Way,Tiwocji,WA,79662,$7963.30,YELLOW,12/31/2015
5745,Callie,Armstrong,30,Gele Pass,Nesorzag,MI,65015,$7891.73,BLUE,10/28/1939
5746,Emily,Ball,59,Jocfu Parkway,Redgikfat,NC,64836,$9916.03,RED,11/12/1993
5747,Roxie,Schultz,56,Hulod Heights,Logukbez,AZ,65985,$7996.85,RED,07/23/1949
5748,Logan,Washington,50,Zeje Junction,Vokathi,MA,40029,$4039.20,RED,12/10/1908
5749,Lottie,Sandoval,31,Vusfi Plaza,Lizagij,MA,72364,$3981.91,RED,07/13/1977
5750,Myrtle,Huff,56,Fefim Point,Firitwo,CA,04075,$1736.53,YELLOW,04/23/2007
5751,Lee,Pratt,33,Nuwsev Heights,Unemodo,DE,27533,$867.99,BLUE,04/12/1934
5752,Christina,Bridges,41,Corfe Loop,Cibejod,VT,26017,$5710.00,BLUE,12/04/1995
5753,Calvin,Price,62,Umurav Highway,Coowtij,NE,08606,$2669.46,GREEN,05/09/1914
5754,Eric,Swanson,32,Namaj Terrace,Peaweumu,OR,71927,$2377.47,YELLOW,05/03/2012
5755,Lenora,Frazier,39,Mewilo Highway,Rateeza,IL,48563,$3188.13,BLUE,05/11/1920
5756,Caroline,Green,55,Lanitu Junction,Ripbatbac,DC,91364,$2363.80,BLUE,04/17/1927
5757,Polly,Christensen,18,Wanuf Avenue,Govuso,AK,51072,$7734.42,YELLOW,03/23/2041
5758,Susie,Garrett,32,Seho Glen,Wicitin,MN,51566,$1360.99,WHITE,01/15/2066
5759,Nelle,Thornton,65,Gogbin Pass,Conobew,IA,13371,$967.40,WHITE,09/08/2064
5760,Polly,McKinney,34,Mulon Parkway,Tolsanage,DE,19087,$8105.57,RED,01/28/1938
5761,Patrick,Nichols,40,Bufbov Court,Iwubeme,MT,07695,$5607.45,BLUE,01/12/1913
5762,Myra,Welch,37,Rulos Glen,Ibigahah,NM,25764,$7022.12,WHITE,01/24/2058
5763,Isaac,Erickson,63,Meek Mill,Mapuvoz,MI,05208,$9810.29,BLUE,08/14/1964
5764,Estelle,Maxwell,19,Joij Mill,Pufuzomi,VA,99030,$5346.23,RED,02/26/1922
5765,Eva,Fuller,35,Vian Circle,Rofucod,PA,83702,$4481.05,BLUE,05/08/2048
5766,Lois,Christensen,42,Rivpit River,Atcokvuv,KY,60709,$3986.17,GREEN,07/26/1991
5767,Fannie,Ramsey,57,Waniw Grove,Surmokje,TX,59810,$7439.08,GREEN,10/27/1926
5768,Sarah,Hopkins,64,Gumu Plaza,Ciremit,MS,37505,$8140.39,RED,08/02/1965
5769,Mayme,Anderson,56,Puen Extension,Bocsiso,NV,34270,$3552.87,BLUE,06/29/1950
5770,Lelia,Green,53,Weruni Plaza,Kedkezu,UT,76157,$9376.54,RED,09/27/1925
5771,Eunice,Cortez,49,Vikjow Junction,Vojugug,WY,51150,$1054.33,BLUE,05/17/2022
5772,Walter,Riley,62,Janak Center,Zasopi,NJ,99224,$8318.95,WHITE,09/09/1909
5773,Lucille,Rodriquez,41,Omzo River,Rerite,VA,43543,$5521.12,WHITE,09/14/2033
5774,Roy,May,20,Unuog Point,Uloassib,OR,46197,$2511.51,RED,07/26/2027
5775,Anthony,Sparks,59,Kiza River,Awujogju,TN,85962,$9069.66,WHITE,08/08/2037
5776,Elnora,Cook,55,Nomwa Manor,Tajhofvi,PA,29607,$2853.64,BLUE,02/03/2062
5777,Ola,Baker,22,Wogher Pass,Bekhuof,MN,29182,$2571.09,GREEN,10/23/1942
5778,Jimmy,Chavez,29,Pojna Circle,Zubhakejo,AR,46644,$6069.49,YELLOW,03/22/1903
5779,Bryan,Hunt,61,Cusaw Mill,Jaslegij,WV,49948,$7581.54,RED,06/18/2001
5780,Madge,Rose,18,Muwwoh Loop,Repepeb,WY,25774,$4757.98,GREEN,02/24/1999
5781,Hulda,Neal,23,Pereb Park,Rezzarjog,WV,62184,$6211.51,WHITE,07/28/1902
5782,Randall,Obrien,54,Ufufu Circle,Ekizuter,NJ,30555,$2129.36,RED,02/08/1921
5783,Sally,Chapman,34,Lojebi Key,Rirocan,SD,43816,$6719.20,BLUE,09/25/1928
5784,Lora,Anderson,38,Avipi Park,Zobonaz,NV,46408,$4788.36,RED,08/16/2060
5785,Jeremiah,Elliott,42,Jehok Center,Rubfaaru,UT,32922,$7658.67,WHITE,05/08/1906
5786,Janie,Robertson,40,Odupot Trail,Allipi,SC,82300,$2732.60,BLUE,06/07/1920
5787,Lottie,Garner,58,Lekik Glen,Jupekze,MO,13085,$9313.46,GREEN,12/01/2068
5788,Cornelia,Paul,34,Eshu Mill,Bithoral,VA,03072,$3160.58,YELLOW,09/29/2002
5789,Sue,Cummings,61,Ukmed Ridge,Piaheka,WY,47836,$3487.12,BLUE,01/27/2007
5790,Amelia,Hudson,57,Vaimo Key,Ditojba,AZ,66197,$977.43,YELLOW,08/01/2065
5791,Ruby,Woods,50,Renneh Extension,Imvacco,LA,51262,$3236.15,YELLOW,05/25/2003
5792,Evelyn,Ferguson,20,Loto Road,Wisnoako,NE,72107,$902.96,WHITE,12/02/1992
5793,Elnora,Stewart,29,Ergeh River,Duzfawbu,WI,74528,$737.47,GREEN,03/16/1984
5794,Nannie,Hamilton,45,Pihfom Extension,Uhnuvtem,FL,18170,$2377.47,RED,05/06/2000
5795,Fanny,Hansen,63,Wuez River,Vesalulok,NY,50839,$8441.50,GREEN,04/15/2036
5796,Ollie,Young,27,Roslo Center,Vokkualo,NH,53575,$8807.96,RED,11/19/2006
5797,Harriet,Baldwin,23,Igale Boulevard,Gigudedi,NE,99436,$3181.01,YELLOW,03/31/2030
5798,Lois,Romero,49,Owede Way,Kehcefe,NM,70303,$2162.08,GREEN,06/02/1990
5799,Harvey,Vega,44,Moava Ridge,Muloede,FL,29061,$6906.19,GREEN,07/16/1914
5800,Tommy,McKenzie,27,Jiaro Ridge,Ifomumbe,NH,92450,$7143.83,RED,08/04/1972
5801,Tyler,Wagner,46,Juew Drive,Luwopcig,VA,05564,$4415.65,YELLOW,10/04/1982
5802,Estella,Collins,33,Zeuhu Terrace,Saoveoc,MO,05268,$2670.69,WHITE,07/28/1960
5803,Lois,Paul,21,Zugo Turnpike,Upkaabo,IA,41467,$2779.05,RED,03/08/2030
5804,Elsie,Casey,46,Zutow Grove,Ravrifhuf,NY,79734,$3876.34,RED,10/28/1925
5805,Edna,Stevens,57,Taza Park,Emwobos,NH,65963,$3000.43,RED,05/18/2027
5806,Patrick,Rios,60,Cokovi Parkway,Tormismo,AL,62294,$883.54,GREEN,02/25/1995
5807,Don,Goodwin,52,Apca Loop,Dantobuk,WI,24284,$5495.60,GREEN,03/19/1932
5808,Anne,Thomas,64,Tuase Grove,Ganvovgaj,WI,50697,$847.47,BLUE,03/02/1983
5809,Juan,Fowler,54,Goflob Street,Nukjiker,AR,88768,$9338.46,YELLOW,04/03/1905
5810,Marie,Rodriquez,62,Limuw Extension,Kibgomaz,OR,76941,$16.01,YELLOW,03/11/1915
5811,Inez,Greer,46,Zerim Highway,Zagozlew,CA,37918,$8031.43,YELLOW,07/04/2069
5812,Virginia,Davis,39,Pimnum Parkway,Fiwimru,OK,06621,$3455.88,RED,11/07/2011
5813,Cameron,Haynes,27,Lapezo Turnpike,Nepimun,HI,29152,$5672.54,RED,10/09/1914
5814,Amanda,Munoz,20,Pemton Extension,Wohwuhut,MI,77816,$2799.35,WHITE,04/27/2038
5815,Ray,Bowen,58,Givu River,Zipredla,IA,42150,$2185.80,GREEN,07/16/1986
5816,Shawn,Wilkerson,36,Lanzow Circle,Awiagpob,IA,85629,$2049.23,GREEN,09/04/2002
5817,Lewis,Santiago,23,Biuha Plaza,Dojoiki,WV,36523,$7835.95,BLUE,03/30/1998
5818,Adelaide,Davis,30,Kilij Boulevard,Jazpagleb,PA,98840,$9439.58,YELLOW,02/20/2030
5819,Alfred,Coleman,21,Piim Turnpike,Juetid,NY,09920,$6758.92,GREEN,11/12/2028
5820,Tony,Farmer,40,Gisu Heights,Fodutob,NV,84316,$3379.98,BLUE,11/17/1981
5821,Eliza,Lynch,60,Botvi Plaza,Hacegiiz,KY,22818,$9624.96,YELLOW,06/20/1945
5822,Sam,Carson,32,Zewjut Extension,Fiphaco,NV,33780,$5437.54,WHITE,10/19/1995
5823,Charlotte,James,45,Woves River,Ujunefo,PA,39153,$8377.70,YELLOW,05/27/1918
5824,Melvin,Leonard,33,Edari Park,Jihtakku,CT,01662,$4604.53,GREEN,08/27/1939
5825,Luella,Roy,22,Wigah Highway,Kocciivu,MT,28086,$3994.56,YELLOW,09/15/1923
5826,Chad,Hampton,54,Atal Boulevard,Fuhepub,LA,17397,$7017.28,WHITE,09/03/1954
5827,Travis,Casey,40,Jaida Street,Keupsod,LA,05562,$2465.42,GREEN,10/12/1913
5828,Katie,Hansen,28,Sozupi View,Vadeliru,GA,22428,$9895.51,RED,09/02/2040
5829,Isaiah,Garrett,56,Nokap Park,Cinofeta,AK,49462,$9217.45,GREEN,04/06/1914
5830,Tillie,Garza,61,Olejem View,Jeopoce,AR,82839,$7799.55,BLUE,10/25/1940
5831,Milton,Warren,28,Wuskif Parkway,Jecaak,ND,18892,$9349.48,RED,03/09/1967
5832,Ivan,Hunter,55,Deldic Avenue,Sojimot,MD,71522,$7615.82,GREEN,02/07/2030
5833,May,Chavez,30,Vongum Drive,Sohivese,PA,59201,$4617.93,WHITE,06/12/1992
5834,Eugene,Rogers,35,Zebip Heights,Osjiszun,KS,71912,$100.76,GREEN,07/12/2055
5835,Estella,Brewer,62,Juzwoc Circle,Ihewozmir,OR,71143,$917.13,BLUE,08/14/2031
5836,Milton,Morris,19,Juhli Key,Fattarje,TN,74035,$5176.44,WHITE,05/27/1905
5837,Leila,Willis,41,Nutud Key,Sedrecse,NH,86789,$4947.73,RED,11/26/1932
5838,Tyler,Bridges,62,Uleec Point,Dotibjiw,LA,30638,$9402.09,GREEN,01/05/1955
5839,Lelia,Jimenez,46,Tuppen Point,Udlumahi,MA,41444,$6691.17,RED,07/28/1998
5840,Ivan,Crawford,42,Hepam View,Tadisadi,AZ,07421,$4338.24,BLUE,08/04/1997
5841,Raymond,Black,59,Bezo Pike,Rikozus,WI,29608,$4554.09,WHITE,12/10/1986
5842,Andrew,Reyes,23,Minrow Glen,Ecidazrac,AK,59938,$8174.01,RED,08/03/1963
5843,Clifford,Wheeler,34,Dubjed Highway,Tucojov,NE,15344,$178.51,RED,05/23/1926
5844,Charlotte,Sharp,33,Wizuhi Extension,Lurenun,SD,87523,$3124.96,GREEN,11/16/1939
5845,Johanna,Brewer,30,Lemef Way,Idsoruf,ME,71590,$9326.79,GREEN,07/25/1967
5846,Daisy,Lopez,25,Tepol Path,Guvvofki,NM,12642,$2084.73,GREEN,09/08/2002
5847,Dorothy,Kelly,50,Jucdit Key,Janvaszer,UT,68434,$700.04,GREEN,06/21/1953
5848,Juan,Mathis,62,Vibe Point,Lumoheina,NJ,24749,$9722.20,BLUE,12/23/2020
5849,Mattie,Briggs,32,Hitrit Lane,Egedieta,CA,51598,$413.42,YELLOW,02/21/1921
5850,Lucas,Conner,59,Danoz Street,Tosbuatu,NV,25320,$5091.03,GREEN,12/18/2065
5851,Cordelia,Bass,29,Wivmo View,Focofras,RI,51373,$6927.73,GREEN,07/04/1954
5852,Gilbert,Ingram,58,Jafe Mill,Izivajul,IN,08925,$642.17,RED,07/22/2042
5853,Joshua,Leonard,56,Ahejar Parkway,Rimkeher,AR,68030,$9189.72,GREEN,01/22/1957
5854,Ina,Brown,42,Lifec Center,Romaaca,WY,34812,$9959.63,GREEN,05/20/2042
5855,Noah,Barton,31,Izom Ridge,Uhofuzket,SD,39628,$6028.19,YELLOW,02/13/1930
5856,Jason,Vaughn,39,Zapaz Drive,Tepbarmet,RI,10935,$6108.25,YELLOW,06/24/2058
5857,Jeff,Bishop,42,Ugluv Parkway,Sumbuwuv,MO,38275,$1748.16,GREEN,11/20/1921
5858,Christian,Black,37,Vukel Boulevard,Abiassu,CA,96483,$2287.29,BLUE,12/18/1944
5859,Edward,Erickson,61,Edafif Street,Keddasfo,FL,30405,$3310.31,BLUE,02/23/1941
5860,Mason,Weber,52,Nasoz Court,Tovgugdu,DC,36645,$175.24,YELLOW,06/18/1943
5861,Terry,Cook,58,Cozes View,Naidgal,MO,17330,$97.90,BLUE,04/04/1962
5862,Aiden,Scott,24,Lesi Key,Kodewaj,NH,85044,$7352.10,YELLOW,06/30/2053
5863,Augusta,Diaz,58,Ubfa Lane,Duhone,MS,24589,$9651.84,RED,11/18/1920
5864,Jimmy,Ortiz,35,Mupna Extension,Sulsejsuz,NE,77334,$848.70,BLUE,10/11/1936
5865,Jennie,Armstrong,62,Atota Grove,Raejiove,SC,70291,$3894.24,WHITE,05/09/2019
5866,Lina,Coleman,57,Faho Pike,Cocabmu,MI,42110,$336.56,YELLOW,04/25/2007
5867,Lucy,Love,61,Lawiw Junction,Cizugabu,KS,70702,$8091.11,WHITE,05/07/1914
5868,Elijah,Mitchell,30,Keka Point,Jujobukod,MT,26949,$147.13,BLUE,09/22/2036
5869,Noah,Cole,50,Dagewu Glen,Balanig,VT,84816,$6656.51,BLUE,12/14/2055
5870,Bertha,Clayton,65,Idime Court,Agmipcub,CA,82983,$1751.54,RED,11/11/1979
5871,Ethan,Meyer,56,Dupsaf Road,Nesevhu,NE,90665,$2567.45,GREEN,02/23/1922
5872,Mike,Vasquez,49,Duvhi Terrace,Ozigsis,CA,73651,$8874.61,RED,03/15/2017
5873,Lucille,Summers,26,Vicfaj Center,Mehazkaf,MI,95327,$362.89,GREEN,05/27/1950
5874,Martin,Casey,51,Esecah Turnpike,Runrugja,MN,23819,$8066.53,YELLOW,10/30/1960
5875,Stella,Frazier,57,Paslu Heights,Bonpujbo,NH,49153,$3895.35,BLUE,08/06/1914
5876,Jacob,Simpson,46,Ivfev Avenue,Vekazib,OR,69000,$9463.27,YELLOW,10/04/1940
5877,Jim,Byrd,30,Ohoto Way,Wowehsi,MS,38983,$1541.32,YELLOW,06/08/1901
5878,Edith,Elliott,56,Sutso Plaza,Uwothad,WV,72244,$8840.27,BLUE,09/04/1967
5879,Lloyd,Bates,55,Ucalu Terrace,Okoukve,MO,94284,$7587.73,RED,03/11/2034
5880,Victor,Brown,62,Gorkod Lane,Efijure,NE,10128,$2035.92,BLUE,05/12/2052
5881,Anthony,Soto,25,Gogcic Place,Recicede,CO,42197,$3576.04,WHITE,02/12/1907
5882,Marguerite,Parsons,43,Rasab River,Nemara,DC,23226,$5573.91,YELLOW,11/03/2068
5883,Mabel,Brown,63,Zusa Turnpike,Gezarmiv,OK,75782,$3825.64,BLUE,07/31/2058
5884,Albert,Robinson,28,Sinom Center,Kusewu,OK,06981,$4867.37,WHITE,02/18/1946
5885,Nettie,Owen,39,Hasow Center,Kotawwa,AR,45165,$9668.09,BLUE,03/09/1927
5886,Lily,Walker,23,Ekiba Center,Bifinep,UT,62456,$5850.73,RED,02/03/1916
5887,Ralph,Palmer,52,Udpah Loop,Kepuzil,GA,04590,$7540.34,WHITE,07/27/1928
5888,Tom,Ortega,27,Icsus Turnpike,Lusuata,FL,98695,$2881.81,GREEN,02/20/1920
5889,Aiden,Saunders,32,Ojutoz Plaza,Konoruib,IL,56554,$2121.79,WHITE,12/15/1989
5890,Jeffrey,Duncan,26,Nacag Center,Irucaew,KS,65234,$7573.18,WHITE,03/09/2056
5891,Etta,Potter,53,Okrah Square,Nodhahom,TN,80515,$4829.06,RED,05/11/2063
5892,Bernice,Stone,43,Owje Court,Zutkaneg,TX,49067,$691.76,GREEN,08/25/1986
5893,Verna,Daniels,25,Jure Manor,Sapagvud,AZ,42428,$508.15,YELLOW,03/25/2000
