seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
17797,Olive,Perez,65,Nogne Manor,Omugapej,ME,21071,$3429.34,GREEN,11/12/1913
17798,Beulah,Allen,21,Fohizo Lane,Asivepve,KS,18271,$4506.82,GREEN,09/19/2016
17799,Lilly,Rodriguez,39,Pihema Glen,Invekti,RI,82728,$2833.91,BLUE,04/20/1969
17800,Gussie,McCarthy,62,Lesiw Square,Buhacogu,DC,71497,$2325.11,BLUE,10/23/1948
17801,Barbara,Weber,20,Jahata Drive,Vaffanu,MT,41577,$9101.81,BLUE,05/17/2029
17802,Minnie,Herrera,39,Maov Key,Ajatawpur,IN,65815,$4099.18,BLUE,12/08/2008
17803,Adrian,Chandler,53,Cesgac Way,Kofinmeh,DC,32736,$4333.91,WHITE,07/10/2058
17804,Willie,Blake,57,Oputud Avenue,Lugikop,NY,99483,$7345.19,BLUE,03/28/2041
17805,Isaac,Washington,31,Mafto Drive,Kigubze,WY,39600,$4229.19,RED,06/11/2064
17806,Eliza,Walsh,28,Gote Key,Rutmunov,MN,68272,$7743.54,YELLOW,04/03/2018
17807,Kevin,Nunez,35,Biho Avenue,Koulejeg,TN,54671,$3996.17,WHITE,08/12/1908
17808,Mario,Schultz,18,Memneg Terrace,Usmepew,MT,84842,$8601.79,RED,01/18/1915
17809,Gabriel,Thornton,22,Beteh Place,Sososcuf,AR,54172,$5014.75,RED,10/22/1962
17810,Theresa,Cobb,42,Sudvad Pass,Zumidpo,KY,94555,$6199.84,YELLOW,12/13/2047
17811,Louisa,Thomas,55,Laric Court,Ozudeuw,MN,51903,$8089.19,GREEN,01/23/2045
17812,Matilda,Roberson,64,Reci Place,Buawaze,AZ,30176,$7605.84,YELLOW,04/26/2058
17813,Bill,Pierce,57,Mojma Extension,Wodforu,RI,84469,$6132.29,RED,10/08/2028
17814,Dennis,Harrington,52,Buabe River,Cafaka,NM,05488,$2541.20,BLUE,01/30/2031
17815,Edith,Delgado,40,Radmeb View,Lajzarzin,WV,98780,$1601.24,WHITE,04/03/1912
17816,Mollie,Figueroa,50,Jabdot View,Kafofopu,NC,67309,$9771.12,WHITE,11/25/2005
17817,Ellen,Mendoza,28,Ruhku Street,Sisugop,AZ,98949,$5454.36,RED,04/12/2053
17818,May,Fuller,22,Fuhag Point,Kezewdu,AZ,66058,$8.57,GREEN,04/02/2047
17819,Mable,Reyes,20,Cowul Heights,Reoteh,AZ,95444,$50.26,WHITE,05/01/1964
17820,Dorothy,Fleming,26,Kaiz Parkway,Iwevadro,TN,84066,$1305.33,GREEN,11/12/2062
17821,Jeff,Griffith,37,Abguf Street,Bihdeosu,NE,34112,$4361.10,YELLOW,03/02/2015
17822,Martha,Elliott,21,Vurja Court,Joahzi,MI,16552,$111.04,RED,02/23/1970
17823,Myra,Snyder,37,Vepte Drive,Aleisho,LA,44123,$2697.09,BLUE,11/15/2002
17824,Caroline,Hamilton,20,Fowe Ridge,Zesuhcug,ME,81749,$9978.93,RED,08/22/1923
17825,Julia,Ramsey,58,Faga Road,Orisekus,GA,68158,$2041.64,BLUE,10/07/1993
17826,Lola,Reyes,40,Zogjo Manor,Bejkipop,IA,67602,$2077.97,RED,09/13/1963
17827,Alfred,Jordan,63,Hufsa Lane,Atjerek,VT,68757,$3713.39,GREEN,11/17/1940
17828,Marc,Frazier,35,Lopfir Ridge,Savuco,MS,64030,$9765.43,BLUE,03/24/1905
17829,Martha,Murray,54,Kovu Pike,Siznacof,CO,38080,$3870.20,WHITE,04/23/2003
17830,Johnny,McDaniel,43,Idlu Pike,Tazajik,IA,30982,$5815.14,RED,11/10/1919
17831,Edwin,Pena,60,Tohuz Loop,Tugvinbos,IA,19306,$7700.72,GREEN,08/11/1952
17832,Edna,Miller,51,Esigo Loop,Zijcamev,NE,24303,$82.78,WHITE,09/29/2051
17833,Nell,Mullins,50,Oclig Turnpike,Pisivetul,KS,51656,$5873.39,BLUE,03/23/1947
17834,Ollie,Kennedy,51,Coglor Glen,Nidjuusu,NE,78942,$3655.66,GREEN,11/28/2041
17835,Elizabeth,Ruiz,45,Rucduf Glen,Ratogrid,VT,78035,$8839.49,RED,02/05/1967
17836,Randall,Harrington,61,Ejozab Turnpike,Polacojiv,SD,35374,$7348.33,WHITE,04/30/1914
17837,Francis,Mathis,37,Igehiw Way,Idkajfe,SD,11688,$3365.98,GREEN,07/13/1987
17838,Jared,Black,30,Raaz Circle,Siwoisu,NE,00961,$6613.85,RED,03/25/1934
17839,Lily,Fox,49,Dibe Glen,Humagvo,AK,52829,$9579.62,GREEN,01/10/1982
17840,Marie,Burke,36,Rozu Mill,Dorija,MT,09208,$7969.06,WHITE,06/13/2035
17841,Jason,Clayton,32,Geaga Street,Sadajor,KY,83315,$495.98,GREEN,09/25/1957
17842,Isaiah,King,54,Higuj Square,Wewhafe,TN,64567,$4038.42,YELLOW,08/25/2006
17843,Leroy,Fuller,53,Fepfuf Key,Wadtiew,KY,42588,$8005.16,BLUE,05/06/2024
17844,Leah,Roberson,52,Locto Place,Gigmuewi,NH,27769,$4486.33,BLUE,01/17/2026
17845,Rosie,Fitzgerald,38,Wewa Parkway,Pimvasul,NH,79908,$9134.53,BLUE,04/07/1995
17846,Luke,Sherman,53,Ukva Loop,Zehfojum,AK,72947,$3424.29,RED,04/20/2038
17847,Sylvia,McCarthy,65,Zupwas Grove,Vadnuwwej,OR,17880,$8450.22,YELLOW,03/12/2064
17848,Lillie,Boyd,54,Juwana Court,Iblufmub,SD,72508,$269.63,GREEN,09/17/1946
17849,Mina,Roberts,32,Kupos Pass,Galbazli,UT,08994,$2301.42,WHITE,12/09/1967
17850,Dora,Arnold,32,Pagsef Key,Mopefazez,MN,63658,$7546.77,WHITE,07/15/2005
17851,Leroy,Ramos,37,Ikanu River,Ekeilgeh,WI,96368,$3097.91,YELLOW,03/24/1928
17852,Terry,Roy,63,Ogifo Heights,Baddemiz,AR,73263,$9420.56,YELLOW,02/03/1974
17853,Ada,Gordon,59,Fefmib Highway,Dapajuh,MI,78683,$380.65,BLUE,01/26/2015
17854,Lester,Moreno,51,Edjos River,Sowujjos,OH,54724,$6543.88,YELLOW,02/23/2034
17855,Olivia,Frank,36,Gevsev Heights,Rocpujle,SC,92519,$6296.13,GREEN,08/23/1989
17856,Cynthia,James,35,Haraz Ridge,Ikcipov,NM,24014,$3421.30,WHITE,11/22/1991
17857,Brian,Carson,49,Ajwon Park,Fusazpof,MI,52265,$8749.08,RED,03/04/1963
17858,Edwin,Hopkins,25,Dohseb Ridge,Kosawle,KY,98730,$7908.05,WHITE,04/02/2020
17859,Leo,Joseph,53,Pori Grove,Novtopo,AL,25530,$8943.04,RED,12/19/1924
17860,Effie,Lucas,55,Nelbul Court,Mowelu,HI,83971,$6981.78,RED,10/03/2014
17861,Derrick,Zimmerman,20,Ekili Circle,Lobegja,DC,61064,$6703.94,WHITE,08/29/1941
17862,Martin,Wells,39,Uzico Point,Numudic,MT,46623,$6224.64,BLUE,06/21/2061
17863,Callie,James,50,Zaldi Court,Jeoviso,KS,07177,$7742.82,GREEN,04/30/1954
17864,Aiden,Burns,18,Esag Terrace,Wudwedro,MN,52358,$6688.36,YELLOW,06/28/1929
17865,Trevor,Fleming,65,Lawu Loop,Votege,UT,56230,$5777.29,BLUE,05/30/2062
17866,Jeremiah,Burns,27,Mecomo Plaza,Semlueda,AK,58640,$4633.03,YELLOW,06/05/2026
17867,Jerome,Cruz,42,Rabew Manor,Kuzohouv,NM,75690,$8449.26,GREEN,08/16/1941
17868,Melvin,Christensen,60,Hosop Point,Merpaeko,MA,67320,$7014.78,YELLOW,08/22/1995
17869,Mathilda,Anderson,49,Ekav Pass,Enalomri,PA,89470,$5106.27,WHITE,05/22/2045
17870,Marian,Copeland,31,Awozek Glen,Ujipimir,MN,85629,$8469.12,GREEN,02/18/2057
17871,Phillip,Huff,22,Lomun Pike,Hirsahtu,DC,31990,$2065.48,WHITE,04/19/2007
17872,Cynthia,Maxwell,50,Zalun Drive,Pakituco,PA,15429,$3801.62,RED,03/25/1998
17873,Mitchell,Blair,58,Mewbu Trail,Ubuficuka,NJ,76430,$1357.42,WHITE,01/22/1994
17874,Sam,Malone,64,Epemim Boulevard,Pehiloipe,NC,60739,$9674.69,BLUE,08/08/2007
17875,Susan,Clayton,42,Talip Parkway,Govwadov,MT,53063,$4917.70,WHITE,01/27/1917
17876,Zachary,Perkins,55,Mape Parkway,Bijiwbe,MD,02952,$3880.73,WHITE,02/27/1984
17877,Tillie,Young,30,Paoha Center,Ripsoso,CT,92362,$3138.83,WHITE,04/19/2059
17878,Jane,Williamson,38,Duifu Center,Ekwogon,NH,66149,$6903.46,YELLOW,07/29/1906
17879,Clayton,Page,33,Ficwu Place,Viigukaw,HI,28667,$8895.99,WHITE,08/12/1953
17880,Allen,Rogers,60,Onage Trail,Agnalir,IN,28932,$8750.81,RED,10/31/1951
17881,Ida,Wright,33,Tano Junction,Mejefu,KY,04322,$7846.41,GREEN,08/05/1968
17882,Henrietta,Dunn,33,Laane Parkway,Kuvlami,GA,52063,$5895.16,WHITE,06/03/1977
17883,Jack,Barrett,25,Loono Place,Heuhotip,LA,10683,$5071.62,GREEN,03/18/2004
17884,Sam,Reynolds,19,Lofrij Point,Avamekuh,AR,68683,$4508.89,YELLOW,04/16/1939
17885,Olivia,Fowler,31,Uwisup Street,Saocloj,CO,60630,$436.56,GREEN,04/26/2037
17886,Carlos,White,46,Davu Turnpike,Unkoved,TX,55243,$1470.32,WHITE,01/09/1980
17887,Maude,Munoz,32,Faaf Point,Jikafri,LA,33013,$8051.10,GREEN,07/09/1903
17888,Hattie,Wilkerson,33,Fiec Turnpike,Hafalad,AK,25076,$5532.38,WHITE,12/14/2057
17889,Floyd,Reynolds,45,Benek Road,Ucomahik,NJ,42388,$9621.19,YELLOW,06/28/1920
17890,Paul,Ross,57,Kivi Point,Tonlizo,NM,48502,$9399.78,RED,08/26/1913
17891,Elva,White,37,Ovawu Pass,Ginuel,UT,06541,$5431.11,GREEN,09/30/2047
17892,Amanda,Wise,54,Kempe Pass,Gimapum,VA,55245,$9766.48,GREEN,09/01/1987
17893,Vernon,Maldonado,51,Dakcir Avenue,Dihfolpi,DC,35691,$8639.83,RED,03/06/2018
17894,Roy,Ball,60,Musih Heights,Bosiziw,CA,39527,$334.61,YELLOW,04/15/2032
17895,Lilly,Bowen,48,Omfu Road,Filriscug,CA,17331,$6182.24,WHITE,03/07/1936
17896,Dylan,Herrera,48,Kuip Way,Vezimu,ID,37186,$5741.51,WHITE,03/04/2012
17897,Lena,Holland,25,Necra Extension,Caosboz,WY,94091,$1693.44,GREEN,11/09/1978
17898,Edward,Houston,55,Kijo Grove,Lupaced,IN,48089,$2297.32,GREEN,11/27/2017
17899,Dustin,Hines,27,Birpe Court,Ripijtak,AK,49843,$4487.30,WHITE,01/02/1942
17900,Ethan,Keller,59,Sedza Square,Ovikezar,AL,11540,$8761.04,GREEN,04/13/1998
17901,Nina,Burns,26,Derap Street,Jorcines,AL,19523,$7195.45,BLUE,01/16/2041
17902,Norman,Bates,48,Unuvaf Parkway,Jilorihil,NC,62642,$4424.75,GREEN,10/21/1919
17903,Mina,Ramos,64,Wuuf Turnpike,Gomawhaz,CA,80598,$2748.69,WHITE,10/30/2052
17904,Lina,Sanders,25,Alaco Junction,Bizotati,NC,34074,$8258.56,YELLOW,10/04/1988
17905,Lottie,Black,53,Wogfew Street,Lanuwo,DE,90139,$4036.25,BLUE,08/01/2060
17906,Rosa,Cobb,59,Uvga Street,Moevehe,KY,96744,$8175.66,RED,10/06/1978
17907,Francis,Thompson,39,Kija Plaza,Ekofiva,AZ,97212,$5963.03,WHITE,01/10/1918
17908,Tyler,Larson,32,Vaccah Parkway,Peuzmap,GA,40460,$2274.02,YELLOW,11/14/1986
17909,Susie,Zimmerman,54,Ecuwi Highway,Akodafad,KY,66534,$9730.53,WHITE,02/21/2011
17910,Edna,James,41,Vofbi Circle,Amwagfob,CA,44912,$9760.90,BLUE,09/08/2005
17911,Mollie,Patrick,29,Tifac Street,Minhavu,MA,73163,$9913.60,RED,09/24/2014
17912,Hettie,Harris,48,Gabno Drive,Cojjoztur,WY,59613,$3055.82,BLUE,04/12/1919
17913,Winnie,Weaver,45,Rabih Way,Kokobev,ND,80708,$7831.17,BLUE,07/23/1913
17914,Jeff,Hansen,60,Dopa Park,Sujebigi,AL,47735,$1741.11,WHITE,07/07/2034
17915,Keith,Hernandez,49,Serim Center,Ihozogas,OH,86316,$935.64,YELLOW,03/26/1934
17916,Teresa,Cox,55,Vici Mill,Piizem,CA,54039,$3745.39,RED,02/27/1923
17917,Elnora,Barber,41,Cuje Point,Dilcissiz,KS,23481,$649.32,BLUE,07/18/2063
17918,Millie,Williamson,50,Satle Park,Gijanpe,UT,11437,$809.11,RED,02/13/1925
17919,Mamie,Fernandez,34,Susala Court,Jatefve,OH,80849,$8948.86,GREEN,09/14/2056
17920,Christian,Quinn,59,Pamam Trail,Ereenmes,TX,66816,$214.42,YELLOW,12/30/1916
17921,Harriett,Black,41,Begbis Point,Jiubowi,PA,63200,$6142.81,RED,09/28/2059
17922,Herman,Hodges,51,Focu Glen,Ojodece,SC,54339,$5106.31,RED,04/03/1908
17923,Jeremy,Watkins,32,Ohuni Heights,Tojteteh,HI,64786,$5867.05,BLUE,02/03/2049
17924,Vincent,Goodwin,31,Kejvis Grove,Kojelme,CA,34252,$9682.40,BLUE,01/25/2055
17925,Lucile,Jones,46,Wumsu Turnpike,Mipezki,MA,02355,$697.67,WHITE,06/15/1923
17926,Cynthia,Clark,31,Gocut Center,Lidjuubo,RI,23125,$3094.18,YELLOW,10/03/1988
17927,Paul,Joseph,28,Gibor Turnpike,Giggowo,WY,85421,$459.25,BLUE,04/03/2064
17928,Angel,Williamson,45,Siit Loop,Vusbeiw,UT,99369,$8626.92,GREEN,09/02/1927
17929,Christopher,Estrada,51,Wupide Junction,Ejsuera,MO,28623,$3925.88,BLUE,10/13/1999
17930,Leonard,Cruz,28,Ofado Loop,Mowbuvten,MA,73514,$6393.25,GREEN,10/21/1956
17931,Allen,Keller,54,Haow Court,Ilasuvi,MA,88336,$1510.24,GREEN,09/14/2053
17932,Esther,Nguyen,64,Odgaf Pike,Zubulpoc,ME,02946,$5385.66,RED,03/01/1930
17933,Lida,Yates,61,Luhak Avenue,Karetzod,ME,73396,$113.95,WHITE,06/01/1957
17934,Randy,Little,33,Tejde Center,Fecidsec,MT,81588,$9057.07,WHITE,02/17/2023
17935,Elsie,Larson,30,Wumbol Boulevard,Molpeese,MS,38425,$7734.93,WHITE,02/19/1979
17936,Lilly,Hughes,54,Wuzven Boulevard,Wescato,NV,58473,$214.81,RED,12/06/1913
17937,Harvey,Jones,34,Nuwal Key,Vokewpi,MO,15091,$5668.92,YELLOW,09/20/1958
17938,Adele,Rogers,36,Jowpe Pike,Nalabeh,NY,47579,$8686.96,RED,07/11/1978
17939,Bill,Brady,46,Aliate Glen,Utuciaze,RI,84371,$926.06,BLUE,01/23/1977
17940,Grace,Hamilton,52,Genliv Pike,Poputwu,SC,26338,$4564.09,WHITE,03/21/1905
17941,Derrick,King,18,Weon Place,Komunep,NE,06204,$6473.37,GREEN,05/29/1901
17942,Troy,Simmons,30,Pijgu Center,Wopzine,WY,08231,$8461.96,BLUE,12/26/1941
17943,Effie,McGee,56,Suod Grove,Wetnuhac,LA,16975,$4882.18,BLUE,08/18/1951
17944,Mamie,Atkins,34,Wewhad Junction,Miphuwa,NH,71763,$2555.05,YELLOW,03/01/1960
17945,Daniel,Sims,20,Jubu Center,Emolanhal,SD,16329,$8182.99,WHITE,10/18/2054
17946,Nell,Riley,51,Bucwu Square,Otcihab,ND,28758,$2978.81,YELLOW,04/07/1956
17947,Mina,Jones,47,Zojisa Plaza,Ujboba,MO,37662,$2522.79,BLUE,11/15/2037
17948,Jayden,Burke,61,Etnuf Extension,Nedzocmum,LA,60298,$7849.51,GREEN,10/09/2029
17949,Kathryn,Dawson,33,Ehawi Place,Ibgekla,WA,58253,$1444.41,WHITE,12/05/1908
17950,Alexander,Hodges,49,Sepzun Boulevard,Herrasiz,LA,34130,$6549.18,YELLOW,11/11/1920
17951,David,Curtis,49,Kejef Point,Fuliwu,SD,20722,$2544.65,RED,10/03/1915
17952,Randy,Kennedy,25,Gechi Junction,Upiataho,PA,30716,$3312.68,YELLOW,02/17/1920
17953,Martin,McKinney,63,Hesat Circle,Liumaloz,NH,68453,$9069.60,GREEN,05/22/2041
17954,Tom,Parker,65,Cuoki Extension,Jamodpit,MN,75705,$1780.80,RED,09/21/1996
17955,Wayne,Parsons,43,Jiapi Avenue,Wupurmuc,MN,63004,$271.60,WHITE,02/26/1976
17956,Blake,Henderson,25,Ujci Lane,Ripdaro,MO,51293,$8660.86,YELLOW,03/23/2063
17957,Hulda,Bailey,51,Gitif Boulevard,Osjuun,KY,27733,$5501.46,GREEN,09/25/1959
17958,Harriett,Moody,20,Uwkiz Glen,Wusildud,UT,52213,$9088.02,YELLOW,06/28/2055
17959,Frank,Morrison,31,Muhuh Plaza,Ecironu,MN,96950,$4916.69,BLUE,02/01/1907
17960,Edwin,Bowers,64,Efabe View,Ownetiv,MD,08050,$2545.61,BLUE,10/03/1992
17961,Betty,Horton,61,Nino Key,Oganijas,IN,89321,$3908.70,WHITE,08/14/1906
17962,Jimmy,Summers,61,Sije Mill,Veknopsot,WI,36717,$2218.75,BLUE,04/20/2055
17963,Mattie,Walsh,28,Focij River,Ocaocze,GA,44288,$134.69,WHITE,03/29/2047
17964,Ryan,Moss,43,Sugto Pike,Dovboho,DE,99813,$2581.93,BLUE,08/07/2027
17965,Ella,Hamilton,39,Omego Pike,Pecosoat,DE,89475,$2148.82,YELLOW,07/16/1943
17966,Aiden,Keller,22,Fagpef Grove,Adazole,MI,13405,$654.51,BLUE,11/16/1999
17967,Jared,Stewart,58,Facjeb Key,Inefigwi,CT,49572,$635.80,RED,01/31/2025
17968,Irene,Holmes,63,Wiine Path,Dizeoh,MI,56677,$6968.26,YELLOW,12/31/2030
17969,Timothy,Robertson,26,Mame Highway,Avaponev,MD,90623,$2455.20,WHITE,10/05/1977
17970,Bill,Vasquez,23,Rosi Avenue,Hobvovar,MT,64363,$2906.76,BLUE,06/25/2020
17971,Ian,Harper,36,Sewpoc Heights,Dehiwu,OR,33084,$5873.69,RED,06/23/1993
17972,Mable,Barber,48,Kufmi Road,Bepketam,MA,19709,$5397.09,YELLOW,01/30/1982
17973,Isaac,Dean,28,Ilatud Junction,Hiewol,VT,16040,$8469.30,RED,12/30/1972
17974,Mario,Gray,36,Meraf Parkway,Bosanaj,MD,57679,$1608.30,YELLOW,09/06/1989
17975,Blanche,Ortega,58,Jubrik Lane,Asefovlip,MI,72920,$7355.55,RED,06/09/1928
17976,Bertie,Carroll,31,Talak Road,Heoscur,FL,85538,$2247.29,YELLOW,05/22/2054
17977,Victoria,Perkins,58,Movle Square,Okifakuwu,OK,18637,$714.51,RED,09/05/1969
17978,Emma,Horton,52,Pohu Boulevard,Ligaljor,IN,50374,$7351.68,BLUE,04/06/1970
17979,Genevieve,Ramos,36,Ovima Ridge,Moakeno,OK,78890,$8748.00,BLUE,12/22/1946
17980,Lettie,Phillips,28,Cais Glen,Dealetor,IL,25394,$1588.68,GREEN,05/09/2022
17981,Mary,Marsh,63,Micsuc Way,Upeulafez,PA,99818,$4305.90,WHITE,02/04/2011
17982,Ethan,Harrington,38,Gonmab Way,Mupezhu,AK,18346,$6867.23,BLUE,10/14/1995
17983,Jesse,Hanson,37,Nulhe Road,Afonunuh,CA,04779,$582.10,YELLOW,09/01/2041
17984,Barry,Ballard,39,Ifeci Road,Deazvi,MO,45244,$2558.23,WHITE,10/18/1945
17985,Rhoda,Gutierrez,58,Wumup Extension,Fivongig,CA,70786,$3510.71,RED,07/17/1942
17986,Hannah,Simon,53,Bozte Grove,Nujzusob,DC,01299,$4337.23,RED,08/12/2054
17987,Jeremy,Walsh,49,Hutuf Path,Urfewse,WY,68081,$7164.64,GREEN,12/10/1983
17988,Bettie,Abbott,40,Anumo Place,Dewsabvu,CA,58789,$4585.53,WHITE,08/31/2056
17989,Jeff,Russell,56,Zobfu Junction,Niwofu,NJ,85261,$3288.01,WHITE,04/18/2005
17990,Herbert,Ortega,31,Touwe Terrace,Fitjauzo,NE,35349,$8345.85,GREEN,01/04/2056
17991,Estelle,Roy,40,Kawlo Boulevard,Hozwugi,MS,84865,$6765.55,BLUE,03/04/1962
17992,Eva,Cortez,48,Vuapu Glen,Ampensal,FL,60851,$5260.65,RED,03/07/1952
17993,Stanley,Joseph,59,Gosomi Turnpike,Eksaoda,VT,00464,$4795.57,RED,01/10/1901
17994,Angel,Steele,44,Halu Parkway,Ojadumbar,NY,26595,$4372.89,GREEN,08/19/2026
17995,Isabella,Love,32,Weom Lane,Casobiv,DE,60427,$6348.97,GREEN,06/24/1995
17996,May,Higgins,25,Zapnob Parkway,Udzaca,AK,24996,$4138.46,BLUE,03/14/1978
17997,Leroy,Walker,63,Cerolu Center,Jufatsa,CO,81878,$8869.40,RED,11/21/1917
17998,Erik,Hunt,51,Jiome Ridge,Kelterka,DC,79468,$545.81,RED,01/09/2040
17999,Roxie,Hogan,58,Avfe Point,Gulowiz,NM,53124,$6856.62,GREEN,12/18/1968
18000,Eddie,Garner,42,Zezle Center,Furitzit,MO,96458,$6368.52,RED,05/12/2048
18001,Chad,Gross,18,Tafni Street,Bevapi,IA,21116,$6581.26,RED,01/08/1914
18002,Don,Malone,60,Vallo River,Roigecoj,WA,56855,$3350.78,WHITE,06/17/1942
18003,Tony,Cooper,25,Panew Highway,Kaufupu,IN,22598,$4408.90,GREEN,12/02/2046
18004,Rose,Thornton,44,Huiwi Glen,Zearihiw,CT,45112,$3690.44,RED,02/27/1933
18005,Sallie,Green,37,Daju Park,Raworod,NH,93639,$7966.39,BLUE,01/20/2020
18006,Willie,Cunningham,49,Hezcu Parkway,Saztekcew,DE,10408,$5668.05,WHITE,10/30/1988
18007,Lula,Ballard,44,Weaz Terrace,Tidlefwew,NC,78198,$8032.17,BLUE,03/15/1914
18008,Emilie,Turner,40,Ziup Center,Gahacger,MD,06513,$4677.34,YELLOW,04/09/2063
18009,Lela,Rogers,20,Ejune Heights,Jolufzi,ID,76209,$5361.11,GREEN,06/20/1936
18010,Alice,Abbott,53,Ceiz Highway,Rueraugu,DE,38846,$1083.70,BLUE,06/01/1949
18011,Leonard,Tate,24,Jobu Place,Piowno,MD,84992,$8393.18,BLUE,12/04/2061
18012,Joseph,Goodman,47,Avoduw Parkway,Derpaiz,SD,95059,$4612.67,GREEN,10/15/1921
18013,Blanche,Griffith,54,Ijlu Circle,Imocowop,MD,61469,$2338.08,BLUE,04/28/1906
18014,Frances,Wagner,28,Pumzec Manor,Behinso,UT,02087,$9867.66,GREEN,11/19/2060
18015,Violet,Stephens,31,Bufepe Point,Rebpodo,GA,83697,$2778.93,BLUE,05/10/1928
18016,Lettie,Burgess,62,Wesu Loop,Rackuozo,OH,37477,$6143.62,WHITE,02/22/2032
18017,Fanny,Guzman,62,Lacfe Drive,Lajmiak,OK,12653,$6093.37,BLUE,03/03/1963
18018,Julia,Jackson,22,Romet Junction,Wogcoeco,NY,89120,$1170.18,WHITE,10/20/1949
18019,Bryan,Grant,55,Zuca View,Onkalhe,WI,10729,$5645.43,WHITE,06/08/1965
18020,Eugene,Richardson,52,Perfoh Lane,Neidva,ID,11277,$1483.84,YELLOW,03/29/1905
18021,Harriet,Hodges,60,Aslo View,Pesovawi,KS,42718,$4817.12,GREEN,05/18/1986
18022,Isaiah,Ramsey,58,Kejgo Path,Ahevbow,NJ,23594,$2670.20,YELLOW,02/04/1977
18023,Mabelle,Herrera,26,Wepnec Path,Zitbowgog,NV,64791,$5607.27,BLUE,03/19/2032
18024,Todd,Simpson,38,Zeper Parkway,Vokralak,AL,02058,$7033.39,BLUE,10/18/2009
18025,Hester,Peterson,24,Vogij Junction,Cenojze,MI,25543,$675.47,RED,01/11/2019
18026,Rodney,Leonard,64,Uchas Drive,Rapuhag,AR,90993,$4840.85,RED,05/01/1941
18027,Lettie,Myers,18,Fira Place,Pefanowa,MI,09529,$8818.91,WHITE,11/01/2040
18028,Leona,Black,39,Eweefo Path,Nomerbo,CO,94728,$7777.07,GREEN,04/11/1932
18029,Alma,Bowman,36,Kepme Square,Bapvuwe,IN,25863,$7828.11,BLUE,02/02/1995
18030,Scott,Greene,31,Uhise Boulevard,Sickakvon,CT,14852,$723.57,WHITE,10/08/1922
18031,Cecelia,Gordon,54,Nojavi Pike,Jonabuva,MT,71257,$1245.31,YELLOW,01/22/2037
18032,Ida,Quinn,25,Naluv Key,Evsetjuk,SD,10902,$76.53,WHITE,05/18/1967
18033,Marcus,Moody,52,Muma Highway,Hisdaraz,KY,44146,$3255.00,YELLOW,09/05/1913
18034,Tom,Nguyen,39,Vasil Lane,Ereugugo,AR,86415,$7209.27,BLUE,04/06/2008
18035,Jeremiah,Torres,22,Dupu Glen,Ditguzmud,NE,02156,$6656.05,RED,08/27/2058
18036,Sean,Watson,24,Acevo Trail,Cucosuf,MS,50208,$8519.49,YELLOW,01/20/1964
18037,Marie,Bridges,44,Erep Loop,Zoofuho,MN,55835,$3028.54,YELLOW,09/07/2029
18038,Donald,Huff,43,Ufru View,Risindo,GA,70031,$2285.80,BLUE,11/29/1911
18039,Eula,Robbins,25,Iplak Square,Ziktaehu,NH,05928,$8512.56,YELLOW,05/21/1992
18040,Norman,Allen,50,Duhhij River,Viwiktoj,GA,94540,$2470.71,GREEN,06/22/2002
18041,Victoria,Baldwin,64,Hutif Mill,Zetiza,FL,83271,$524.92,BLUE,09/14/2043
18042,Vincent,Pratt,61,Zoam Path,Kapinrad,SC,85852,$2252.28,WHITE,02/13/2070
18043,Ollie,Moran,38,Acjal Turnpike,Pinkeuw,NH,96316,$453.40,YELLOW,03/31/2033
18044,Lois,Sharp,26,Afizi Park,Zuppepuh,TN,04450,$2004.79,WHITE,08/06/1918
18045,Celia,Thomas,62,Cuvub Park,Bilegmom,OK,42884,$7557.15,GREEN,02/22/1994
18046,Wesley,Adkins,56,Fojic Center,Gapirpob,DC,65164,$3770.50,WHITE,05/04/1948
18047,Corey,Lyons,58,Woziw Ridge,Jezzesnu,WV,89028,$7180.20,BLUE,11/19/1910
18048,Ian,Webb,58,Umuma Center,Laaducom,NM,61130,$8611.43,GREEN,09/19/1974
18049,Rosalie,Brock,28,Dihe Park,Vadzoah,WY,11303,$448.66,RED,04/24/1947
18050,Curtis,Cole,19,Puuh Heights,Ujodadre,MA,41538,$3590.52,YELLOW,07/17/2055
18051,Helen,Soto,26,Wozup Pike,Zikpoluc,IA,84339,$96.86,GREEN,11/17/2066
18052,Arthur,Hicks,50,Cuwna Junction,Atobavlej,CT,54655,$2930.57,WHITE,06/23/1981
18053,Eleanor,Berry,24,Riflic Trail,Puguvwe,VA,56563,$4366.87,BLUE,05/06/2056
18054,Austin,Torres,33,Roha Loop,Cuwgallat,MD,35782,$1929.38,GREEN,04/15/2028
18055,Alan,Owen,61,Lego Place,Iciehev,CA,01283,$9244.87,WHITE,05/18/1939
18056,Olga,Burgess,25,Zodtol Parkway,Ohlezbo,DC,84070,$8441.23,YELLOW,12/20/2035
18057,Mabel,Jones,24,Povem Street,Dewuznik,MS,23406,$7520.99,RED,09/20/2029
18058,Birdie,Pearson,39,Janpa River,Mekneho,AL,93550,$1109.19,RED,03/04/2047
18059,Rena,Allen,59,Movopi Square,Evturbiw,NY,28596,$4967.75,BLUE,11/21/2046
18060,Vincent,Bridges,49,Koco Pike,Incoije,NH,78272,$4112.40,RED,03/08/1959
18061,Austin,Barnes,20,Monmag Road,Mislowmis,KS,09624,$4071.71,GREEN,12/28/1988
