seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
12104,Bobby,Goodman,43,Hihwah Turnpike,Jibinzin,NC,05331,$1712.04,GREEN,04/30/2053
12105,Terry,Nash,48,Hize Pass,Tawiisu,NE,45076,$2161.53,YELLOW,11/12/1940
12106,Adeline,Blake,39,Zemuw Plaza,Rugoppob,HI,95182,$3081.31,YELLOW,06/13/2050
12107,Rosetta,Bradley,64,Vuzzug Mill,Ihtawko,CO,67548,$2516.76,GREEN,06/15/2025
12108,Ronald,Simpson,40,Nistab Ridge,Pughepih,DC,23170,$1195.21,RED,10/05/1970
12109,Lina,Boyd,64,Dofrez Heights,Satacjas,NE,56804,$3966.54,WHITE,11/09/1935
12110,Glenn,Schwartz,62,Lusjoz Lane,Rojzoba,HI,96915,$487.44,WHITE,03/25/1968
12111,Mabel,Ford,30,Sitaf Junction,Zianebuc,VT,92078,$6595.30,WHITE,10/23/1919
12112,Willie,Doyle,44,Gaeke Heights,Kagafodo,MD,07452,$7699.94,RED,05/17/1969
12113,Rena,Cooper,53,Ufilu View,Ajaojlo,KS,51880,$9433.50,BLUE,01/04/2058
12114,Louisa,Parker,29,Bibu Avenue,Coneselos,OH,27341,$4373.82,BLUE,10/23/1971
12115,Myrtie,Hanson,47,Waruk Plaza,Ekezeva,SC,85808,$6290.26,RED,07/06/1972
12116,Eula,James,29,Dufu Center,Mindonu,GA,92307,$3259.50,YELLOW,05/18/2052
12117,Luis,Scott,30,Vewo Circle,Gaevgig,SD,50713,$7542.09,BLUE,01/06/1910
12118,Stanley,Garrett,27,Uzpis Pass,Vagameted,ID,80976,$6365.19,YELLOW,09/16/2036
12119,Terry,Hanson,18,Paipi Glen,Cemufibu,WI,54972,$9405.34,RED,03/02/2033
12120,Sophia,Green,21,Odesah Circle,Goliwedoh,WI,21497,$6915.50,BLUE,04/27/1928
12121,Ryan,Henry,52,Inico Boulevard,Catodenih,KY,92986,$67.99,RED,10/14/2067
12122,Stanley,Thornton,40,Lidwu Way,Natahise,NM,90168,$1141.41,BLUE,11/13/1913
12123,Philip,Walton,56,Omje Way,Obsibanu,VA,47189,$947.47,RED,07/13/2037
12124,Ernest,Blake,31,Dimeja Way,Geebafe,OR,45949,$4021.91,YELLOW,02/06/1991
12125,Mattie,Robbins,37,Fonen Glen,Bebdeoz,RI,19387,$6078.45,RED,05/24/1908
12126,Samuel,Maxwell,22,Haaj River,Zupijtem,HI,40178,$3607.15,GREEN,04/16/2032
12127,Rosetta,Oliver,41,Wetkad Way,Wisiwhi,MT,01868,$4887.04,BLUE,12/17/1978
12128,Richard,Hampton,44,Wowcij Center,Igmotih,IA,09853,$2876.99,BLUE,03/08/1937
12129,Hettie,Rodriquez,40,Horse Drive,Zuzleti,NE,00571,$8402.68,RED,02/18/2056
12130,Beulah,Farmer,54,Danu Boulevard,Mizlioc,FL,55450,$5508.21,RED,04/23/2045
12131,Lena,Patton,57,Jevik Park,Nukfiwta,LA,71565,$6410.36,RED,09/20/2055
12132,Daniel,Strickland,41,Fibrap Parkway,Munciic,NJ,21791,$5498.88,WHITE,03/27/1916
12133,Zachary,McCormick,22,Geid Terrace,Dopbepo,TN,61699,$4823.31,RED,09/17/2046
12134,Lilly,Adams,56,Pinin Highway,Tizora,NY,10284,$5380.81,BLUE,02/23/2000
12135,Cole,Reyes,55,Icci Path,Tuebovof,NV,36542,$6373.81,WHITE,06/18/1930
12136,Beulah,Fitzgerald,24,Code Drive,Zadronke,AL,19453,$5609.48,BLUE,02/11/2060
12137,Minerva,Flores,45,Louwi Road,Aritesed,TX,43224,$9997.78,RED,11/21/1962
12138,Lulu,Lucas,24,Ufger Key,Camrifo,WI,78785,$569.14,GREEN,06/04/1985
12139,Edith,Vega,37,Evaoha Park,Nupemedib,TN,96690,$3751.19,RED,09/26/1954
12140,Daniel,Carpenter,32,Lezeci Extension,Midtupve,WY,37430,$9773.46,GREEN,06/30/2010
12141,Gussie,Thornton,31,Jazgon Drive,Dorwufiza,VT,06255,$5573.11,WHITE,02/21/2038
12142,Adeline,Houston,47,Wakob Parkway,Obbojmen,OR,92909,$1725.17,YELLOW,07/11/2002
12143,Randall,Rhodes,37,Kemul Loop,Duzvadeb,LA,80537,$5192.01,GREEN,10/28/1910
12144,Cole,McKinney,61,Panum River,Midwohbot,OH,80409,$6378.82,WHITE,04/01/2000
12145,Adeline,Adams,46,Gemes Center,Vejcacac,FL,73220,$7270.45,GREEN,07/15/2058
12146,Lura,Reese,26,Ocpur Circle,Tugapbis,MT,76186,$3806.16,BLUE,10/09/2032
12147,Daniel,Armstrong,58,Uviti Junction,Ceadno,FL,71138,$1092.90,BLUE,02/07/1903
12148,Gary,Robbins,57,Apafu Glen,Vitwofjo,OH,14018,$7054.47,GREEN,04/27/1973
12149,Samuel,Carroll,51,Galo Trail,Kaivnis,KS,80142,$58.54,RED,03/28/1979
12150,Violet,Bryan,56,Tewko Way,Pipimuca,PA,78660,$2021.74,GREEN,02/18/1928
12151,Daisy,Holland,59,Vogah Place,Bafbavap,WV,73794,$498.61,BLUE,03/05/1928
12152,Belle,Lucas,58,Moeb Road,Ategjas,WV,27160,$885.68,BLUE,05/09/2039
12153,Don,Massey,37,Ledaw Drive,Huliru,DC,45642,$5440.25,WHITE,11/19/1981
12154,Clayton,Hayes,40,Voseg Highway,Funeen,NE,27247,$1668.59,RED,02/16/1914
12155,Mildred,Reid,33,Badzub Pass,Zanjoho,WI,02560,$9752.66,WHITE,08/06/2005
12156,Terry,Patrick,31,Kahbe Extension,Jeghidfar,MO,46533,$8371.16,WHITE,03/29/2010
12157,Rose,Griffin,34,Hual Path,Acarier,KY,93029,$9147.31,YELLOW,09/15/1907
12158,Laura,Ballard,60,Hodgug Park,Kakucna,MN,01084,$5422.55,GREEN,06/19/2057
12159,Hattie,Walton,53,Udahah Trail,Coporeh,HI,62195,$2242.70,WHITE,08/04/1969
12160,Etta,Carson,30,Bavi Loop,Recwomja,NC,47168,$3019.36,RED,01/14/1930
12161,Ernest,Tyler,55,Tuvred Terrace,Cunatdi,OH,20511,$9380.05,RED,07/27/1907
12162,Johnny,Fowler,18,Vettub Road,Lozagjed,LA,05036,$6375.98,RED,10/18/1908
12163,Mollie,Reese,46,Ocuano Plaza,Amafaga,WV,30538,$1865.55,GREEN,02/13/2044
12164,Sallie,Stokes,24,Gubzo Point,Kopunvo,AL,09838,$5593.25,WHITE,09/11/1964
12165,Mathilda,Bush,21,Ceznit Pass,Ozfava,MI,49562,$5333.07,WHITE,04/26/1970
12166,Jerry,Robinson,23,Sirha Place,Nonzohiv,WV,46152,$3588.51,WHITE,03/19/1986
12167,Lawrence,Larson,56,Bitge View,Kufabho,CO,98929,$4102.07,YELLOW,02/26/1965
12168,Kenneth,Tyler,50,Ibaji Way,Gusumduw,LA,15339,$4805.66,RED,08/15/1996
12169,Rosetta,Cruz,49,Dunbi Center,Jeusite,ID,74634,$824.10,RED,09/21/1901
12170,Gabriel,Gibbs,35,Fopo Road,Woogso,AZ,26320,$4891.92,RED,11/20/1920
12171,Ollie,Valdez,21,Mosa Highway,Piwuchu,NY,16741,$9650.15,RED,09/07/2018
12172,Jayden,Massey,49,Ukiw Drive,Ikiuwra,PA,29390,$164.73,YELLOW,06/13/1983
12173,Vincent,Townsend,43,Omro Drive,Imarehdi,NM,96420,$1241.27,YELLOW,02/01/1923
12174,Darrell,Mills,25,Fowo Square,Goleruw,DC,92549,$4107.46,GREEN,10/03/1962
12175,Adeline,Fuller,59,Izuik Avenue,Wedcucog,CO,63310,$7193.01,BLUE,02/21/1949
12176,Susan,Clark,18,Cehzo Trail,Vahgedsir,OK,89221,$5223.46,RED,10/06/2045
12177,Lois,Rogers,56,Hifa Mill,Kesapa,HI,41780,$3373.46,BLUE,12/03/1935
12178,Arthur,Morris,60,Zemaw Trail,Nojfakgad,PA,09746,$2546.48,BLUE,04/04/1995
12179,Joel,Moody,58,Vupi Place,Iwoaviki,IN,82879,$8474.83,YELLOW,08/01/1943
12180,Charlie,Howard,34,Usosi Pass,Bagisi,OR,86326,$8059.73,BLUE,04/28/1998
12181,Leroy,Armstrong,27,Apori Extension,Wanedzo,NV,35326,$2021.66,YELLOW,02/02/1987
12182,Susie,Fleming,65,Cewot Ridge,Getavvu,GA,31583,$3379.31,GREEN,11/05/2023
12183,Lillie,Sparks,53,Fabgut Way,Imojite,MI,69245,$5084.59,GREEN,02/26/1980
12184,Carl,Thomas,33,Louv Point,Ifadigak,CT,87882,$4005.63,GREEN,02/23/2022
12185,Jerome,Medina,25,Fasgi Heights,Owlaiv,MA,02323,$7269.63,WHITE,05/17/1937
12186,Rosetta,Fletcher,20,Tehi Trail,Soddabi,MI,76677,$2626.23,BLUE,08/03/1992
12187,Delia,Newman,51,Ucucu Loop,Wujasizam,VT,50553,$361.30,RED,02/20/1989
12188,Fannie,Phillips,41,Setut Place,Koiveca,WI,35101,$5286.87,WHITE,11/16/2046
12189,Elva,Gordon,38,Jefwis Turnpike,Gobijhow,NH,51239,$1784.90,GREEN,02/22/1922
12190,Herbert,Watson,57,Gidi Place,Ivdiihu,VA,68902,$879.75,RED,03/18/1911
12191,Harold,Farmer,26,Ivoom View,Ojeniavo,VT,84493,$677.15,GREEN,04/14/1925
12192,Jackson,Howell,65,Akzap River,Ihahecef,TX,92625,$777.44,GREEN,05/18/2014
12193,Ronald,Brock,33,Ipeca Place,Ulanirni,CA,33311,$7039.39,BLUE,11/06/2063
12194,Augusta,Walton,43,Redi Way,Zesini,MN,80505,$1480.19,RED,09/15/1987
12195,Bradley,Baldwin,41,Mawla Extension,Wememjet,ME,72095,$3864.97,BLUE,12/15/2049
12196,Matthew,Clark,36,Tilpi Mill,Uljaif,CA,66476,$6082.20,GREEN,01/31/1979
12197,Jon,Summers,60,Bohuh Glen,Gibulo,VT,36063,$2653.98,GREEN,08/23/2010
12198,Cory,Johnson,40,Zino Glen,Komtejo,KY,83208,$5539.67,WHITE,01/12/2063
12199,Hettie,Harmon,35,Dalnuv Boulevard,Upgedap,ND,99909,$3304.81,BLUE,08/03/2030
12200,Nicholas,Cannon,60,Uhzu Road,Rozepha,IA,04390,$5921.37,YELLOW,08/07/2038
12201,Sarah,Hale,56,Monado Highway,Nozmodpo,MO,94319,$424.82,WHITE,02/22/1976
12202,Derek,Neal,51,Bucusa Junction,Bewuhe,TX,83813,$3730.25,WHITE,05/30/1933
12203,Lola,Miles,40,Bizme Boulevard,Howona,MI,03468,$9633.06,YELLOW,05/07/1936
12204,Bernice,Owens,41,Huteb Point,Vovaso,KY,83255,$8663.03,GREEN,10/06/1960
12205,Louisa,Owen,40,Gupmu Plaza,Ecapegpe,KS,85962,$3387.71,BLUE,07/02/2059
12206,Maria,Webb,62,Leos Place,Geighu,OR,45706,$7101.34,YELLOW,12/03/1942
12207,Harriett,Bell,35,Diwwo Boulevard,Avtuvopa,DE,17399,$267.04,GREEN,09/26/1944
12208,Frank,Bryan,49,Buiv Highway,Depomul,ME,17165,$3667.35,GREEN,06/25/1980
12209,Lula,Yates,50,Vewjus Way,Wesance,HI,71787,$5937.18,RED,04/13/1981
12210,Cory,Fernandez,26,Bamsi Circle,Wegulel,OH,73837,$2919.34,BLUE,07/05/1900
12211,Adele,Quinn,26,Cawef Extension,Sitveip,AR,41459,$2681.36,RED,10/21/2058
12212,Herbert,Taylor,45,Gumha Square,Dawliwko,MN,35578,$6908.00,YELLOW,10/07/1936
12213,Lenora,Crawford,36,Wusunu Parkway,Ivtike,ND,39142,$292.69,RED,07/04/1973
12214,Jean,Garrett,59,Ujda Park,Pudpifra,NM,66816,$2410.99,WHITE,08/29/1968
12215,Oscar,Hubbard,59,Wudaf Boulevard,Podebof,CA,19059,$3458.48,BLUE,06/19/1998
12216,Bryan,Lopez,41,Fuvuf Road,Ulincun,NH,42820,$7600.52,WHITE,06/08/1988
12217,Charlie,Hamilton,30,Acco Heights,Idhuwfab,IL,66064,$8871.79,GREEN,06/27/1959
12218,Jennie,Schmidt,63,Idja Road,Ojnubkuv,MN,45787,$91.03,RED,12/15/1940
12219,Robert,Norton,39,Hebuj Street,Jepcooju,HI,01096,$3234.83,BLUE,02/14/1963
12220,Dora,Watkins,43,Fube Boulevard,Owajekce,HI,29120,$7335.12,RED,09/20/2001
12221,Russell,White,56,Ugutuf Avenue,Wefoisa,ME,54979,$3594.44,RED,05/10/1922
12222,Kathryn,Salazar,32,Ahos Avenue,Kunpeaf,NY,21096,$9383.20,BLUE,01/02/1921
12223,Cameron,King,36,Dufe Turnpike,Fevusuabi,UT,11022,$9275.36,BLUE,10/27/1982
12224,Maurice,Castillo,32,Domes River,Biwtokpow,WY,22785,$8748.30,RED,08/10/2044
12225,Curtis,McCoy,58,Ehes Heights,Bujaaze,WV,60029,$5313.84,RED,07/28/2041
12226,Rosetta,Wallace,52,Osweg Terrace,Nahottug,CA,85070,$766.76,RED,03/07/2061
12227,Aiden,McKinney,38,Tazi Street,Anenojez,SD,88417,$8822.30,GREEN,06/26/2015
12228,Sophie,Powell,55,Cilo Key,Kowureir,KS,01625,$5345.60,YELLOW,03/29/2006
12229,Millie,Barton,57,Alju Circle,Hepzofab,OK,30080,$1471.06,BLUE,12/01/2051
12230,Ella,Simmons,59,Kasum Way,Nowaran,OK,34882,$639.90,BLUE,01/30/2020
12231,Ollie,Dawson,39,Rovgin Highway,Lezsojel,KS,93170,$6789.59,BLUE,12/29/1985
12232,Lydia,Ramsey,65,Howe Extension,Kiwmumuf,CO,45115,$4037.42,BLUE,05/06/1982
12233,James,Walton,33,Cecal Mill,Kinkarav,MS,32170,$8737.12,BLUE,11/30/1956
12234,Amelia,Soto,39,Wino Glen,Gawadage,MI,09462,$4922.55,GREEN,11/14/2003
12235,Louise,Rogers,58,Jovu Lane,Kopirlus,IL,40751,$1762.56,RED,10/20/2054
12236,Cody,Davidson,27,Sabza Pass,Faowbis,IA,49512,$7099.57,GREEN,05/28/1901
12237,Alice,Meyer,41,Toad Point,Runafat,RI,26210,$636.35,BLUE,04/28/1940
12238,Verna,Marshall,35,Zaje Drive,Pefrikin,FL,84575,$5073.13,BLUE,04/10/1930
12239,Jeffrey,Gomez,27,Uhege Grove,Avtocig,IN,75190,$4892.92,WHITE,01/21/1923
12240,Randall,Frazier,52,Gidfe Way,Izuluwdat,NE,88074,$5509.93,YELLOW,06/25/2059
12241,Chad,Clarke,24,Rehif Park,Zubnijoj,RI,59499,$4730.62,RED,03/19/1939
12242,Olive,Rodgers,22,Wiobu River,Peplejlak,SC,47049,$376.73,YELLOW,08/27/2001
12243,Helena,Hawkins,40,Nejni Grove,Gofdawse,CT,21294,$7538.48,WHITE,07/31/1946
12244,Ethel,McKenzie,62,Hecuba Point,Wegikaf,DE,25616,$8663.21,GREEN,06/04/1983
12245,Justin,Adams,56,Huklo Parkway,Ajgalga,RI,62236,$1673.98,GREEN,01/12/1912
12246,Brandon,Hardy,28,Kimeg Key,Wewhiud,GA,40879,$997.83,WHITE,10/12/1922
12247,Bruce,Soto,25,Tenum Turnpike,Wivecris,CT,36060,$2897.85,BLUE,12/15/2057
12248,Alex,Cohen,18,Zopare Highway,Linapa,NE,01748,$9978.26,YELLOW,01/18/1984
12249,Cameron,Lowe,40,Egeri Plaza,Bazeziivu,MI,34230,$2985.77,WHITE,03/18/2045
12250,Violet,Graves,42,Lihas Loop,Lugtoog,KY,17829,$5279.37,YELLOW,09/16/1928
12251,Gabriel,Woods,34,Soip Avenue,Gazjifhag,NY,20850,$8127.93,WHITE,12/12/1945
12252,Marian,Christensen,56,Losni Pass,Hegjotpu,WY,45840,$8095.24,WHITE,04/13/1977
12253,Phillip,Powell,53,Lajte Court,Ikinohuka,KS,98262,$8.84,RED,11/02/1920
12254,Flora,Hunt,52,Doliz Pike,Ekifajit,NE,66327,$3628.11,RED,06/23/1981
12255,Lilly,Wallace,34,Ajavo Pass,Weruwoapi,NJ,54624,$8402.61,RED,03/23/2040
12256,Logan,Fleming,25,Foga Terrace,Detaceh,AL,38494,$339.92,RED,05/27/1985
12257,Winnie,Lucas,62,Fekac Path,Banuzpu,LA,56111,$4379.68,BLUE,12/27/1970
12258,Hettie,Simmons,22,Cohre Loop,Sekeane,CA,93812,$3224.51,BLUE,10/23/1947
12259,Genevieve,Caldwell,44,Kaduz Heights,Umuviifo,AZ,17986,$1259.82,GREEN,08/14/1945
12260,Luis,Powers,21,Vuujo Terrace,Gizasa,NE,40515,$7726.09,WHITE,09/20/1904
12261,Hunter,Adams,61,Bukco Extension,Ifijegzam,ND,00192,$641.54,YELLOW,06/16/2051
12262,Eugene,Barker,62,Kabtuj Road,Vuicda,NH,49138,$9923.50,WHITE,12/28/2001
12263,Laura,Soto,19,Liguc River,Teldupdi,NV,51903,$48.27,WHITE,09/08/2038
12264,Connor,Walton,21,Raup Avenue,Vuphulup,FL,35703,$6168.72,BLUE,05/15/1973
12265,Cecelia,Burgess,62,Puvaj Mill,Rimviki,NM,00985,$4253.27,BLUE,07/11/1907
12266,Jay,Bryan,52,Sohtej River,Cojfefa,WY,46808,$4909.97,YELLOW,03/13/2043
12267,Joel,Murphy,45,Fitok Glen,Pojutdi,WV,04008,$3464.18,RED,10/06/1991
12268,Bradley,Jensen,37,Lital Parkway,Efpunus,CO,85712,$3743.07,GREEN,02/24/1904
12269,Sophie,Gilbert,64,Vovot Avenue,Ofolodde,TN,40335,$426.68,YELLOW,05/11/1939
12270,Chester,Cummings,36,Dabic Road,Lifanma,RI,16089,$3258.56,WHITE,05/13/1941
12271,Jeff,Burgess,43,Ecvoh Ridge,Fiatoor,NJ,88120,$5312.34,YELLOW,01/31/1931
12272,Beatrice,Carr,58,Nodaz Manor,Jedowov,MS,55378,$4435.47,WHITE,04/02/2005
12273,Elnora,Holland,20,Nufun Lane,Biagicir,WA,27330,$4298.01,WHITE,10/24/1943
12274,Lillian,Jenkins,49,Mizu Highway,Amoavetu,DE,88984,$7390.65,YELLOW,05/02/2026
12275,Cory,Wilkerson,23,Ucsa Boulevard,Aznerave,KS,54631,$7076.73,BLUE,11/21/2056
12276,Wayne,Todd,43,Lekwi River,Gegwuzur,TN,70645,$2922.45,WHITE,07/27/1999
12277,Don,Walsh,44,Huhuw Grove,Sijjerok,MD,11831,$5751.95,BLUE,06/12/1936
12278,Henry,Bryant,50,Jegwi Extension,Zohetosi,OH,05330,$8891.34,BLUE,07/10/1903
12279,Ray,Hopkins,61,Utcep Pike,Tivaweco,NC,73776,$8587.23,GREEN,07/26/2057
12280,Nelle,Curry,61,Wovuzu Lane,Duhdadnuk,WV,51178,$7887.63,BLUE,01/12/1956
12281,Christina,Cortez,27,Lonru Street,Melbofo,WI,42949,$1321.48,WHITE,06/28/2014
12282,Jerry,Graves,23,Tennap Extension,Vudufup,OK,78403,$1101.11,WHITE,09/01/1967
12283,Lou,Stewart,65,Enaif View,Gilidup,IL,59769,$9606.48,GREEN,11/29/2012
12284,Bruce,Burns,18,Tici Center,Juosfis,NE,20149,$4712.59,BLUE,11/29/2054
12285,Brent,Gibbs,51,Lolgis Court,Sulenli,VT,84717,$8256.84,RED,10/06/1994
12286,Joshua,Becker,31,Kobi Terrace,Jahjohol,AR,95209,$5594.11,YELLOW,10/24/1979
12287,Lois,Johnson,39,Zuksi Court,Nibezu,WY,23723,$9664.98,GREEN,01/06/2023
12288,Gerald,Wheeler,63,Heddul Terrace,Fedokzun,IL,30733,$4864.37,RED,07/23/1987
12289,Rosetta,Schwartz,63,Eftoh Center,Rajermef,PA,78459,$9779.73,WHITE,12/13/2038
12290,Blanche,Hubbard,40,Ceteze Place,Opavoza,OK,16741,$9289.37,YELLOW,12/13/1940
12291,Bradley,Jacobs,62,Hidwad Mill,Paogle,TX,66139,$7292.59,GREEN,04/02/1958
12292,Jerome,Gilbert,31,Hohwa Court,Turcugco,NY,12347,$3672.96,WHITE,05/29/1925
12293,David,Griffin,22,Zukne Lane,Kentirij,NH,98179,$7306.60,GREEN,01/19/2052
12294,Nicholas,Lucas,41,Firpe Place,Dahfobkep,MO,64534,$8552.20,BLUE,08/25/1900
12295,Cecelia,Carroll,43,Tiwrel Boulevard,Kowasbon,IA,00224,$9769.80,GREEN,12/03/1924
12296,Mildred,Montgomery,45,Lutteh Park,Ceuzsi,MS,37757,$246.58,GREEN,07/06/1993
12297,Jerome,Casey,32,Ticu Parkway,Gionire,MD,77294,$4291.33,WHITE,03/07/1939
12298,Raymond,Barnett,26,Zala Avenue,Ajomotnu,DE,61639,$6414.23,WHITE,10/24/2016
12299,Paul,Maxwell,30,Juta Junction,Furelzug,WI,09866,$3168.38,RED,12/30/1943
12300,Robert,Cummings,25,Ledfe Glen,Jabgone,PA,94765,$9503.78,WHITE,02/14/1916
12301,Aaron,Wright,58,Zubfuz Street,Nubhamve,IA,33342,$2828.64,GREEN,11/08/1921
12302,Estelle,Rios,43,Inci Path,Belpevhi,RI,97869,$8099.48,YELLOW,04/11/1997
12303,Douglas,Cunningham,50,Cuhge Place,Kasazac,WA,36614,$2322.86,WHITE,01/14/2024
12304,Iva,Daniels,40,Vuni Road,Paucacil,MN,07757,$1424.90,GREEN,02/17/2042
12305,Jeffrey,Phelps,41,Mignu Terrace,Mapnolir,NY,18730,$6119.24,RED,06/12/1925
12306,Jackson,Brock,47,Riftes Road,Sulelor,OR,11329,$1949.37,RED,11/21/2031
12307,Myra,Hodges,41,Nani Ridge,Fatajbor,SC,09101,$9046.17,WHITE,02/24/1901
12308,Chad,Bush,37,Piwo Mill,Kesijzez,ID,36508,$1269.63,YELLOW,03/11/1956
12309,Stephen,Salazar,46,Kajif Park,Suesidub,AK,15093,$4607.86,GREEN,05/04/1948
12310,Sara,Ball,50,Pesar Pike,Kapilefe,CA,53705,$7115.27,GREEN,05/06/1915
12311,Ora,Webster,65,Guire River,Jeecouga,DE,32768,$3688.90,BLUE,01/25/1980
12312,Antonio,Martin,25,Edre Highway,Rulerlu,UT,68871,$935.99,WHITE,08/23/1965
12313,Aaron,Obrien,51,Asuda Loop,Hauguwop,NH,64090,$4382.57,RED,07/29/2035
12314,Ernest,Parsons,49,Aridil Lane,Jojrakom,NC,34479,$6527.32,GREEN,01/25/1909
12315,Steven,Kim,48,Luni Terrace,Aromiwe,IN,17291,$6129.26,RED,06/13/2059
12316,Chase,Holmes,24,Ilgi Junction,Arogoul,WV,97556,$9048.26,WHITE,02/15/1923
12317,Randy,Neal,50,Ejihu Junction,Pogolher,WI,22776,$9971.38,WHITE,03/14/2024
12318,Carrie,Coleman,63,Kimin Circle,Pifakica,DE,03845,$8568.60,RED,05/08/1957
12319,Dominic,Underwood,51,Huobo Terrace,Fuclitbov,RI,60209,$4631.98,WHITE,10/18/2028
12320,Mae,Mathis,45,Bupoh Pass,Tiwsafjuv,CT,48366,$7641.69,BLUE,02/02/2039
12321,Charlotte,Ramsey,60,Fuses Parkway,Ulajanic,NC,64641,$8644.71,BLUE,01/04/2039
12322,Clarence,Fernandez,60,Oraemi Point,Sugeci,MA,00265,$6070.39,GREEN,06/29/2002
12323,Ronald,Copeland,20,Bikego Terrace,Jahdumros,VT,76894,$1924.80,BLUE,05/29/1975
12324,Hunter,Francis,63,Decor Lane,Gibpiti,AR,11626,$8824.81,GREEN,11/16/2037
12325,Lena,McCoy,63,Cozu Center,Labuiri,KS,53950,$7171.76,GREEN,03/15/1953
12326,Mathilda,Perkins,55,Koone Highway,Tujdoposo,NC,64369,$5954.73,RED,02/13/1965
12327,Lizzie,Hale,26,Anirep Drive,Dutocte,MN,75445,$5293.50,WHITE,07/24/2035
12328,Jayden,Frazier,44,Tose Plaza,Bujaceko,ND,99781,$168.42,YELLOW,07/31/1924
12329,Melvin,Palmer,27,Nimbip Pass,Ukewikme,SD,66051,$9740.98,GREEN,12/15/1971
12330,Irene,Willis,40,Ubopil Drive,Iwnavsih,KS,62477,$7956.81,BLUE,04/02/1930
12331,Julia,Ingram,27,Zewom Trail,Arcofel,CT,46149,$6241.70,GREEN,12/22/2028
12332,Leona,Stokes,19,Rohu Junction,Pucnume,OK,35194,$8782.09,GREEN,10/03/1963
12333,Jeremy,Barker,53,Fulvot Court,Baitla,AZ,59641,$895.19,GREEN,09/09/2045
12334,Abbie,Jimenez,47,Dipdic Parkway,Laetozid,NY,32919,$5968.92,YELLOW,04/23/1969
12335,Mina,Doyle,43,Tuoha Mill,Wuezicum,WV,20870,$8649.88,BLUE,01/04/2040
12336,Louisa,Anderson,18,Pimo Junction,Fowwutin,ME,56646,$7298.64,RED,08/05/1922
12337,Katie,Lane,62,Kappuh Street,Sovlitsa,CA,54517,$6498.60,WHITE,10/03/2034
12338,Ronnie,Parker,24,Parnuz Terrace,Begtoksi,NJ,69275,$5564.99,WHITE,10/10/1957
12339,Nicholas,Jennings,58,Dubi Court,Limuvmus,DC,36738,$7510.82,BLUE,12/31/2053
12340,Paul,Weber,47,Milti Road,Bacaddef,HI,06179,$6834.10,YELLOW,09/04/1940
12341,Adele,Miles,44,Negi Turnpike,Hoprugna,CO,50110,$1912.78,YELLOW,05/17/1926
12342,Alex,Cox,30,Bocom Road,Hamfedgo,MA,20279,$4914.93,YELLOW,03/29/2066
12343,Lester,Roberson,51,Tepi Park,Hemkopal,OH,93482,$9053.10,GREEN,07/19/1950
12344,Rena,King,28,Zota Parkway,Uluevza,ME,80664,$9605.96,WHITE,04/22/2065
12345,Johnny,Moreno,64,Idcuw Highway,Zicecsa,SC,92033,$8061.43,GREEN,01/11/1925
12346,Eula,Haynes,28,Luez Extension,Tegolaga,AL,78030,$4507.40,GREEN,07/19/1929
12347,Bess,Jennings,30,Nilom View,Zekutva,CA,84304,$852.18,GREEN,01/15/1944
12348,Essie,Hicks,63,Bapuj Court,Esobdur,NM,16581,$9424.51,RED,12/19/1936
12349,Rose,Stanley,51,Huwguz Mill,Lazuzede,RI,34564,$2328.68,RED,11/20/2048
12350,Rosetta,Lamb,48,Buvpup View,Bumjage,IN,26551,$1785.47,RED,12/05/1902
12351,Joe,Sandoval,59,Orobuh Highway,Valhappob,AL,73720,$72.75,GREEN,02/04/1985
12352,Josie,Carr,21,Hagic Drive,Kericetid,VT,98067,$6275.07,YELLOW,08/15/2034
12353,Lucy,Diaz,60,Wirjoh Heights,Gitmufu,ID,99751,$3877.20,RED,06/30/2067
12354,Verna,Nguyen,63,Ojmu Pike,Jehashu,KS,99415,$4810.98,YELLOW,04/29/1903
12355,Oscar,Adkins,29,Sewan View,Bestaof,OK,88187,$3898.09,GREEN,07/26/1966
12356,Jeanette,Henry,20,Jacif Trail,Risedaca,TX,98120,$3320.12,WHITE,01/12/1922
12357,Elmer,Peters,36,Turov Heights,Lancihtan,IL,46881,$7443.13,RED,10/06/1988
12358,Maggie,White,41,Neafu Parkway,Renoruv,ME,19475,$3741.36,RED,12/29/2017
12359,Genevieve,McDaniel,65,Ketapu Trail,Wujdokkin,MN,38984,$7549.42,GREEN,03/25/2014
12360,Derrick,Barton,32,Rafed Loop,Kuheti,CO,29734,$8277.11,YELLOW,04/10/2001
12361,Mollie,Delgado,40,Egrer Trail,Wodfula,KS,46531,$3057.85,WHITE,10/07/1961
12362,Adele,French,64,Zobhe Road,Kicmafvud,NC,74738,$8040.30,RED,09/25/1972
12363,Lucas,Gray,46,Becef Square,Widafve,ND,72867,$370.15,GREEN,02/20/1946
12364,Elizabeth,Dennis,29,Cied Lane,Gabuawu,UT,84525,$9615.83,GREEN,04/22/1936
12365,Gavin,Jensen,32,Nomda Highway,Tuelja,NJ,44438,$3715.94,YELLOW,03/06/2022
12366,Barbara,Sutton,31,Itufa Circle,Hezwagpuv,NH,91046,$9321.15,RED,08/16/1946
12367,Gilbert,Pratt,51,Dothik Lane,Gafouhe,DE,77609,$4150.36,YELLOW,04/10/1939
